Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio pomme DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-pomme-delice-6191534802483.html,La bouteille de 25cl,0 dt 880,DELICE,nom_produit : eau gazéifiée délio pomme délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio peche DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-peche-delice-6191534802476.html,La bouteille de 25cl,0 dt 880,DELICE,nom_produit : eau gazéifiée délio pêche délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio menthe DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-menthe-delice-6191534802506.html,La bouteille de 25cl,0 dt 880,DELICE,nom_produit : eau gazéifiée délio menthe délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee Delio poire DELICE,https://www.carrefour.tn/default/eau-gazeifiee-delio-poire-delice-6191534802469.html,La bouteille de 25cl,0 dt 880,DELICE,nom_produit : eau gazéifiée délio poire délice description_produit : la bouteille de 250.0ml marque_produit : délice categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee GARCI 0.5L,https://www.carrefour.tn/default/eau-gazeifiee---garci-6194001800630.html,La bouteille de 0.5L,0 dt 490,GARCI,nom_produit : eau gazéifiée garci 0.5l description_produit : la bouteille de 0.5l marque_produit : garci categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Eaux,https://www.carrefour.tn/default/boissons/eaux/gazeifiees.html,Gazeifiees,,,Eau gazeifiee GARCI 1L,https://www.carrefour.tn/default/eau-gazeifiee---garci-6194001800524.html,La bouteille de 1L,0 dt 630,GARCI,nom_produit : eau gazéifiée garci 1l description_produit : la bouteille de 1l marque_produit : garci categorie 1: eaux categorie 2 : gazéifiées
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA mojito,https://www.carrefour.tn/default/boga-mojito-null-6194019602363.html,,2 dt 390,BOGA,nom_produit : boga mojito description_produit :  marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA pomme,https://www.carrefour.tn/default/fanta-pomme-null-5449000037947.html,,2 dt 280,FANTA,nom_produit : fanta pomme description_produit :  marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH lime,https://www.carrefour.tn/default/punch-lime-0.3l-6191534803053.html,La bouteille de 0.3L,1 dt 170,PUNCH,nom_produit : punch lime description_produit : la bouteille de 0.3l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES citron,https://www.carrefour.tn/default/schweppes-citron-0.5l-40822747.html,La bouteille de 0.5L,1 dt 690,SCHWEPPES,nom_produit : schweppes citron description_produit : la bouteille de 0.5l marque_produit : schweppes categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA jaune,https://www.carrefour.tn/default/orangina-jaune-0.8l-6191525200274.html,La bouteille de 0.8L,2 dt 280,ORANGINA,nom_produit : orangina jaune description_produit : la bouteille de 0.8l marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA jaune,https://www.carrefour.tn/default/orangina-jaune-0.4l-6191525200281.html,La bouteille de 0.4L,1 dt 370,ORANGINA,nom_produit : orangina jaune description_produit : la bouteille de 0.4l marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA,https://www.carrefour.tn/default/orangina-1.2l-6191525200267.html,La bouteille de 1.2L,2 dt 840,ORANGINA,nom_produit : orangina description_produit : la bouteille de 1.2l marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA pomme,https://www.carrefour.tn/default/fanta-pomme-24cl-5449000299666.html,La canette de 24cl,1 dt 070,FANTA,nom_produit : fanta pomme description_produit : la canette de 240.0ml marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA citron,https://www.carrefour.tn/default/fanta-citron-24cl-5449000303592.html,La canette de 24cl,1 dt 070,FANTA,nom_produit : fanta citron description_produit : la canette de 240.0ml marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA orange,https://www.carrefour.tn/default/fanta-orange-30cl-90377235.html,La bouteille de 30cl,1 dt 050,FANTA,nom_produit : fanta orange description_produit : la bouteille de 300.0ml marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA peche abricot,https://www.carrefour.tn/default/boga-peche-abricot-30cl-6194019608341.html,La bouteille de 30cl,1 dt 150,BOGA,nom_produit : boga pêche abricot description_produit : la bouteille de 300.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA Mojito,https://www.carrefour.tn/default/boga-mojito-30cl-6194019608273.html,La bouteille de 30cl,1 dt 150,BOGA,nom_produit : boga mojito description_produit : la bouteille de 300.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA fruits rouges,https://www.carrefour.tn/default/boga-fruits-rouges-30cl-6194019608358.html,La bouteille de 30cl,1 dt 150,BOGA,nom_produit : boga fruits rouges description_produit : la bouteille de 300.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA cidre,https://www.carrefour.tn/default/boga-cidre-1l-6194005660278.html,La bouteille de 1L,2 dt 280,BOGA,nom_produit : boga cidre description_produit : la bouteille de 1l marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA cidre,https://www.carrefour.tn/default/boga-cidre-30cl-6194019608181.html,La bouteille de 30cl,1 dt 050,BOGA,nom_produit : boga cidre description_produit : la bouteille de 300.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,APLA pomme,https://www.carrefour.tn/default/apla-pomme-1.5l-6194019605289.html,La bouteille de 1.5L,2 dt 840,APLA,nom_produit : apla pomme description_produit : la bouteille de 1.5l marque_produit : apla categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH ananas,https://www.carrefour.tn/default/punch-ananas-30cl-6191534803282.html,La bouteille de 30cl,1 dt 170,PUNCH,nom_produit : punch ananas description_produit : la bouteille de 300.0ml marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA,https://www.carrefour.tn/default/orangina-24cl-6191525200250.html,La canette de 24cl,1 dt 380,ORANGINA,nom_produit : orangina description_produit : la canette de 240.0ml marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH lime,https://www.carrefour.tn/default/punch-lime-null-6191534803077.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch lime description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH citron,https://www.carrefour.tn/default/punch-citron-null-6191534802339.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch citron description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA sans sucre,https://www.carrefour.tn/default/boga-sans-sucre-30cl.html,La bouteille de 30cl,1 dt 050,BOGA,nom_produit : boga sans sucre description_produit : la bouteille de 300.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA lim sans sucre,https://www.carrefour.tn/default/boga-lim-sans-sucre-1l.html,La bouteille de 1L,2 dt 280,BOGA,nom_produit : boga lim sans sucre description_produit : la bouteille de 1l marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA lim sans sucre,https://www.carrefour.tn/default/boga-lim-sans-sucre.html,La canette de 24cl,1 dt 070,BOGA,nom_produit : boga lim sans sucre description_produit : la canette de 240.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,Boga menthe,https://www.carrefour.tn/default/boga-menthe.html,La canette de 24cl,1 dt 090,BOGA,nom_produit : boga menthe description_produit : la canette de 240.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,Punch lime,https://www.carrefour.tn/default/null-null-6191534803084.html,La bouteille de 1.5L,2 dt 900,PUNCH,nom_produit : punch lime description_produit : la bouteille de 1.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH citron,https://www.carrefour.tn/default/null-null-6191534802278.html,La bouteille de 1.5L,2 dt 900,PUNCH,nom_produit : punch citron description_produit : la bouteille de 1.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH ananas,https://www.carrefour.tn/default/null-null-6191534803312.html,La bouteille de 1.5L,2 dt 900,PUNCH,nom_produit : punch ananas description_produit : la bouteille de 1.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA peche,https://www.carrefour.tn/default/viva-peche-1l-6194007891090.html,La bouteille de 1L,2 dt 300,VIVA,nom_produit : viva pêche description_produit : la bouteille de 1l marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA orange,https://www.carrefour.tn/default/viva-orange-1l-6194007891274.html,La bouteille de 1L,2 dt 300,VIVA,nom_produit : viva orange description_produit : la bouteille de 1l marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA citron,https://www.carrefour.tn/default/viva-citron-1l-6194007840050.html,La bouteille de 1L,2 dt 300,VIVA,nom_produit : viva citron description_produit : la bouteille de 1l marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA zero,https://www.carrefour.tn/default/coca-cola-zero-544900066581.html,La canette de 24cl,1 dt 070,COCA COLA,nom_produit : coca cola zéro description_produit : la canette de 240.0ml marque_produit : coca cola categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA lim,https://www.carrefour.tn/default/boga-lim-6194019602400.html,La canette de 24cl,1 dt 070,BOGA,nom_produit : boga lim description_produit : la canette de 240.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,APLA pomme,https://www.carrefour.tn/default/apla-pomme-6194019602455.html,La canette de 24cl,1 dt 070,APLA,nom_produit : apla pomme description_produit : la canette de 240.0ml marque_produit : apla categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA cidre,https://www.carrefour.tn/default/boga-cidre-6194019602424.html,La canette de 24cl,1 dt 070,BOGA,nom_produit : boga cidre description_produit : la canette de 240.0ml marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES tonic,https://www.carrefour.tn/default/schweppes-tonic-5449000164032.html,La canette de 24cl,1 dt 070,SCHWEPPES,nom_produit : schweppes tonic description_produit : la canette de 240.0ml marque_produit : schweppes categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA,https://www.carrefour.tn/default/catalog/product/view/id/13765/s/coca-cola-5449000226662/category/25/,La canette de 24cl,1 dt 160,COCA COLA,nom_produit : coca cola description_produit : la canette de 240.0ml marque_produit : coca cola categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA peche,https://www.carrefour.tn/default/viva-peche-6194007891113.html,La canette de 33cl,1 dt 170,VIVA,nom_produit : viva pêche description_produit : la canette de 330.0ml marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,RAOUA framboise cassis,https://www.carrefour.tn/default/raoua-framboise-cassis-6194007804540.html,La bouteille de 0.5L,1 dt 250,RAOUA,nom_produit : raoua framboise cassis description_produit : la bouteille de 0.5l marque_produit : raoua categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH pomme,https://www.carrefour.tn/default/punch-pomme-null-6191534802346.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch pomme description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH orange,https://www.carrefour.tn/default/punch-orange-null-6191534802315.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch orange description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH a la pulpe d'orange,https://www.carrefour.tn/default/punch-a-la-pulpe-dorange-6191534803022.html,La bouteille de 30cl,1 dt 350,PUNCH,nom_produit : punch à la pulpe d'orange description_produit : la bouteille de 300.0ml marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH cidre,https://www.carrefour.tn/default/punch-cidre-6191534803039.html,La bouteille de 30cl,1 dt 170,PUNCH,nom_produit : punch cidre description_produit : la bouteille de 300.0ml marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH cidre,https://www.carrefour.tn/default/punch-cidre-6191534802414.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch cidre description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH pomme,https://www.carrefour.tn/default/punch-pomme-6191534802391.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch pomme description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH orange,https://www.carrefour.tn/default/punch-orange-6191534802360.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch orange description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH citron,https://www.carrefour.tn/default/punch-citron-6191534802384.html,La bouteille de 0.5L,1 dt 530,PUNCH,nom_produit : punch citron description_produit : la bouteille de 0.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SPRITE,https://www.carrefour.tn/default/sprite-54491069.html,La bouteille de 0.5L,1 dt 320,SPRITE,nom_produit : sprite description_produit : la bouteille de 0.5l marque_produit : sprite categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA sanguine,https://www.carrefour.tn/default/orangina-sanguine-6194019607580.html,La canette de 33cl,1 dt 250,ORANGINA,nom_produit : orangina sanguine description_produit : la canette de 330.0ml marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA light,https://www.carrefour.tn/default/orangina-light-6191525200090.html,La bouteille de 1L,2 dt 270,ORANGINA,nom_produit : orangina light description_produit : la bouteille de 1l marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA orange,https://www.carrefour.tn/default/fanta-orange-40822938.html,La bouteille de 0.5L,1 dt 310,FANTA,nom_produit : fanta orange description_produit : la bouteille de 0.5l marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA zero,https://www.carrefour.tn/default/coca-cola-zero-90375149.html,La bouteille de 30cl,1 dt 150,COCA COLA,nom_produit : coca cola zéro description_produit : la bouteille de 300.0ml marque_produit : coca cola categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,BOGA menthe,https://www.carrefour.tn/default/boga-menthe-6194019607030.html,La bouteille de 1L,2 dt 280,BOGA,nom_produit : boga menthe description_produit : la bouteille de 1l marque_produit : boga categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA citron,https://www.carrefour.tn/default/viva-citron-l-6194007840043.html,La bouteille de 1.5L,2 dt 940,VIVA,nom_produit : viva citron description_produit : la bouteille de 1.5l marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA citron,https://www.carrefour.tn/default/viva-citron-6194007890314.html,La canette de 33cl,1 dt 210,VIVA,nom_produit : viva citron description_produit : la canette de 330.0ml marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,VIVA orange,https://www.carrefour.tn/default/viva-orange-6194007893605.html,La canette de 33cl,1 dt 210,VIVA,nom_produit : viva orange description_produit : la canette de 330.0ml marque_produit : viva categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SPRITE lemon,https://www.carrefour.tn/default/sprite-lemon-5449000050939.html,La bouteille de 1L,2 dt 280,SPRITE,nom_produit : sprite lemon description_produit : la bouteille de 1l marque_produit : sprite categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SPRITE lemon,https://www.carrefour.tn/default/sprite-lemon-5449000014535.html,La canette de 33cl,1 dt 030,SPRITE,nom_produit : sprite lemon description_produit : la canette de 330.0ml marque_produit : sprite categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES agrumes,https://www.carrefour.tn/default/schweppes-agrumes-5449000291202.html,La canette de 33cl,1 dt 070,SCHWEPPES,nom_produit : schweppes agrumes description_produit : la canette de 330.0ml marque_produit : schweppes categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES citron,https://www.carrefour.tn/default/schweppes-citron-5449000164049.html,La canette de 24cl,1 dt 070,SCHWEPPES,nom_produit : schweppes citron description_produit : la canette de 240.0ml marque_produit : schweppes categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES ananas,https://www.carrefour.tn/default/schweppes-ananas-5449000060600.html,La bouteille de 1L,2 dt 460,SCHWEPPES,nom_produit : schweppes ananas description_produit : la bouteille de 1l marque_produit : schweppes categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,SCHWEPPES tonic,https://www.carrefour.tn/default/schweppes-tonic-5449000044808.html,La bouteille de 1L,2 dt 460,SCHWEPPES,nom_produit : schweppes tonic description_produit : la bouteille de 1l marque_produit : schweppes categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH cidre,https://www.carrefour.tn/default/punch-cidre-null-6191534802308.html,La bouteille de 1L,2 dt 470,PUNCH,nom_produit : punch cidre description_produit : la bouteille de 1l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH pomme,https://www.carrefour.tn/default/null-null-6191534802285.html,La bouteille de 1.5L,2 dt 900,PUNCH,nom_produit : punch pomme description_produit : la bouteille de 1.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH orange,https://www.carrefour.tn/default/punch-orange-null-6191534802254.html,La bouteille de 1.5L,2 dt 900,PUNCH,nom_produit : punch orange description_produit : la bouteille de 1.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,PUNCH cidre,https://www.carrefour.tn/default/null-null-6191534802247.html,La bouteille de 1.5L,2 dt 900,PUNCH,nom_produit : punch cidre description_produit : la bouteille de 1.5l marque_produit : punch categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA,https://www.carrefour.tn/default/orangina-6191525200205.html,La bouteille de 1.5L,3 dt 280,ORANGINA,nom_produit : orangina description_produit : la bouteille de 1.5l marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA,https://www.carrefour.tn/default/orangina-6191525200182.html,La canette de 33cl,1 dt 300,ORANGINA,nom_produit : orangina description_produit : la canette de 330.0ml marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,ORANGINA light,https://www.carrefour.tn/default/orangina-light-6191525200106.html,La canette de 33cl,1 dt 180,ORANGINA,nom_produit : orangina light description_produit : la canette de 330.0ml marque_produit : orangina categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,HAWAI trropical,https://www.carrefour.tn/default/hawai-trropical-5449000036889.html,La bouteille de 1.5L,2 dt 450,HAWAI,nom_produit : hawai trropical description_produit : la bouteille de 1.5l marque_produit : hawai categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA orange,https://www.carrefour.tn/default/fanta-orange-5449000052926.html,La bouteille de 1.5L,2 dt 840,FANTA,nom_produit : fanta orange description_produit : la bouteille de 1.5l marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA orange,https://www.carrefour.tn/default/fanta-orange-5449000011527.html,La canette de 33cl,0 dt 960,FANTA,nom_produit : fanta orange description_produit : la canette de 330.0ml marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,FANTA orange,https://www.carrefour.tn/default/fanta-orange-5449000006271.html,La bouteille de 1L,2 dt 280,FANTA,nom_produit : fanta orange description_produit : la bouteille de 1l marque_produit : fanta categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA zero,https://www.carrefour.tn/default/coca-cola-zero-5449000133335.html,La bouteille de 1.5L,2 dt 840,COCA COLA,nom_produit : coca cola zéro description_produit : la bouteille de 1.5l marque_produit : coca cola categorie 1: soda categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Soda,,,,,COCA COLA zero,https://www.carrefour.tn/default/coca-cola-zero-5449000133328.html,La bouteille de 1L,2 dt 280,COCA COLA,nom_produit : coca cola zéro description_produit : la bouteille de 1l marque_produit : coca cola categorie 1: soda categorie 2 : 
